row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
10457219,2016,37,Dakota,COMMERCIAL,2,19 - 44 years,F,11,31237,CPT/HCPCS,NASAL/SINUS ENDOSCOPY SURG,31,"Nose, mouth, pharynx procedures - Diagnostic",17,131,"$10,508.38 ",$955.30 ,$943.17 ,"$8,232.81 ",$748.43 ,$723.72 ,"$2,275.57 ",$206.87 ,$0.00 
10458587,2016,37,Dakota,COMMERCIAL,2,19 - 44 years,F,164,83970,CPT/HCPCS,ASSAY OF PARATHORMONE,233,Laboratory - Chemistry and hematology,208,"1,842","$18,497.53 ",$112.78 ,$84.25 ,"$14,770.38 ",$90.06 ,$77.09 ,"$3,727.15 ",$22.72 ,$0.00 
10460291,2016,37,Dakota,COMMERCIAL,2,19 - 44 years,F,59,J2780,CPT/HCPCS,INJ RANITIDINE HYDROCHLORIDE 25 MG,240,"Medications (injections, infusions, other forms)",82,620,$779.05 ,$13.20 ,$10.97 ,$759.12 ,$12.86 ,$9.75 ,$19.93 ,$0.33 ,$0.00 
10463051,2016,37,Dakota,COMMERCIAL,2,19 - 44 years,M,14,88321,CPT/HCPCS,MICROSLIDE CONSULTATION,234,Pathology,21,161,"$6,978.22 ",$498.44 ,$410.68 ,"$5,091.56 ",$363.68 ,$361.15 ,"$1,886.66 ",$134.76 ,$0.00 
10466195,2016,37,Dakota,COMMERCIAL,3,45 - 64 years,F,19,58573,CPT/HCPCS,TLH W/T/O UTERUS OVER 250 G,124,Hysterectomy (abdominal and vaginal),37,210,"$131,682.29 ","$6,930.64 ","$5,988.67 ","$129,602.15 ","$6,821.16 ","$5,988.67 ","$2,080.14 ",$109.48 ,$0.00 
10467251,2016,37,Dakota,COMMERCIAL,3,45 - 64 years,F,18,84252,CPT/HCPCS,ASSAY OF VITAMIN B-2,233,Laboratory - Chemistry and hematology,19,204,$910.33 ,$50.57 ,$29.94 ,$795.18 ,$44.17 ,$29.64 ,$115.15 ,$6.39 ,$0.00 
10468235,2016,37,Dakota,COMMERCIAL,3,45 - 64 years,F,240,99243,CPT/HCPCS,OFFICE CONSULTATION,303,Consultations,267,"2,487","$76,016.50 ",$316.73 ,$303.08 ,"$55,355.47 ",$230.64 ,$245.10 ,"$20,661.03 ",$86.08 ,$30.71 
10470299,2016,37,Dakota,COMMERCIAL,3,45 - 64 years,M,14,27446,CPT/HCPCS,REVISION OF KNEE JOINT,152,Knee - Arthroplasty,31,166,"$102,526.19 ","$7,323.29 ","$3,399.02 ","$93,957.99 ","$6,711.28 ","$3,399.02 ","$8,568.20 ",$612.01 ,$0.00 
10472483,2016,37,Dakota,COMMERCIAL,3,45 - 64 years,M,539,92012,CPT/HCPCS,EYE EXAM ESTABLISH PATIENT,220,Ophthalmologic/otologic diagnosis and treatment,857,"6,034","$96,803.17 ",$179.59 ,$129.60 ,"$61,591.35 ",$114.26 ,$97.07 ,"$35,211.82 ",$65.32 ,$33.00 
10473803,2016,37,Dakota,COMMERCIAL,3,45 - 64 years,M,32,J7512,CPT/HCPCS,PDN IMMED RLSE/DELAY RLSE ORAL 1 MG,240,"Medications (injections, infusions, other forms)",40,371,$88.01 ,$2.75 ,$1.77 ,$76.89 ,$2.40 ,$1.07 ,$11.12 ,$0.34 ,$0.00 
10476347,2016,37,Dakota,COMMERCIAL,4,65 - 74 years,M,25,306,REV,Bact-Micro Tests,50009,Laboratory and pathology services,32,286,"$6,556.43 ",$262.25 ,$89.05 ,"$6,421.23 ",$256.84 ,$65.58 ,$135.20 ,$5.40 ,$0.00 
10480019,2016,37,Dakota,COMMERCIAL,5,75 years and older,M,16,260,REV,IV Therapy,50008,Pharmacy and IV services,18,165,"$1,279.60 ",$79.97 ,$47.85 ,$893.44 ,$55.84 ,$23.26 ,$386.16 ,$24.13 ,$0.00 
10482659,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,218,87651,CPT/HCPCS,STREP A DNA AMP PROBE,206,"Microscopic examination (e.g., lab, toxicology)",256,"2,484","$8,194.97 ",$37.59 ,$43.53 ,"$8,194.97 ",$37.59 ,$43.53 ,$0.00 ,$0.00 ,$0.00 
10485227,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,277,83036,CPT/HCPCS,GLYCOSYLATED HEMOGLOBIN TEST,233,Laboratory - Chemistry and hematology,368,"3,148","$4,126.91 ",$14.89 ,$13.21 ,"$4,063.91 ",$14.67 ,$13.21 ,$63.00 ,$0.22 ,$0.00 
10487195,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,51,11900,CPT/HCPCS,INJECT SKIN LESIONS </W 7,174,"Skin, breast procedures - Therapeutic (other)",82,560,"$2,978.39 ",$58.39 ,$40.05 ,"$2,749.80 ",$53.91 ,$39.80 ,$228.59 ,$4.48 ,$0.00 
10488995,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,16,86304,CPT/HCPCS,IMMUNOASSAY TUMOR CA 125,235,Laboratory - Other,19,173,$594.37 ,$37.14 ,$28.32 ,$594.37 ,$37.14 ,$28.32 ,$0.00 ,$0.00 ,$0.00 
10490483,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,219,H2032,CPT/HCPCS,ACTIVITY THERAPY PER 15 MINUTES,218,"Psychological and psychiatric evaluation, therapy","8,005","2,610","$2,636,287.20 ","$12,037.84 ","$6,711.66 ","$2,635,947.95 ","$12,036.29 ","$6,711.66 ",$339.25 ,$1.54 ,$0.00 
10492883,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,94,86480,CPT/HCPCS,TB TEST CELL IMMUN MEASURE,235,Laboratory - Other,96,900,"$7,686.26 ",$81.76 ,$84.35 ,"$7,686.26 ",$81.76 ,$84.35 ,$0.00 ,$0.00 ,$0.00 
10495019,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,13,11301,CPT/HCPCS,SHAVE SKIN LESION 0.6-1.0 CM,170,Skin lesion - Excision,13,153,$876.22 ,$67.40 ,$86.88 ,$825.22 ,$63.47 ,$73.60 ,$51.00 ,$3.92 ,$0.00 
10497059,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,29,88313,CPT/HCPCS,SPECIAL STAINS GROUP 2,234,Pathology,52,317,"$1,927.39 ",$66.46 ,$32.18 ,"$1,909.78 ",$65.85 ,$32.18 ,$17.61 ,$0.60 ,$0.00 
10499195,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,204,430,REV,Occupation Therapy,50020,"Physical, occupational, and speech therapy",277,"2,174","$33,828.39 ",$165.82 ,$0.00 ,"$33,475.29 ",$164.09 ,$0.00 ,$353.10 ,$1.73 ,$0.00 
10501139,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,12,90960,CPT/HCPCS,ESRD SRV 4 VISITS P MO 20+,231,Therapeutic procedures - Other,47,141,"$5,340.55 ",$445.04 ,$386.89 ,"$5,340.55 ",$445.04 ,$386.89 ,$0.00 ,$0.00 ,$0.00 
10502987,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,31,430,REV,Occupation Therapy,50020,"Physical, occupational, and speech therapy",44,359,"$1,018.28 ",$32.84 ,$0.00 ,"$1,018.28 ",$32.84 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10507163,2016,37,Dakota,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,17,G8989,CPT/HCPCS,SELF CARE FUNC LIM D/C STATUS D/C,999,HCPCS Level II codes not classified,17,192,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10510379,2016,37,Dakota,MEDICARE,2,19 - 44 years,F,175,96361,CPT/HCPCS,HYDRATE IV INFUSION ADD-ON,231,Therapeutic procedures - Other,481,"2,079","$96,833.93 ",$553.33 ,$5.36 ,"$77,344.50 ",$441.96 ,$5.36 ,"$19,489.43 ",$111.36 ,$0.00 
10514147,2016,37,Dakota,MEDICARE,3,45 - 64 years,F,13,20551,CPT/HCPCS,INJ TENDON ORIGIN/INSERTION,156,"Muscles, tendons, joints - Injections, aspirations",17,156,$835.70 ,$64.28 ,$59.21 ,$664.57 ,$51.12 ,$58.70 ,$171.13 ,$13.16 ,$0.00 
10516427,2016,37,Dakota,MEDICARE,3,45 - 64 years,F,98,93321,CPT/HCPCS,DOPPLER ECHO EXAM HEART,193,Ultrasound - Heart (echocardiogram) - Diagnostic,219,"1,122","$2,385.16 ",$24.33 ,$7.19 ,"$1,995.42 ",$20.36 ,$6.70 ,$389.74 ,$3.97 ,$1.46 
10518395,2016,37,Dakota,MEDICARE,3,45 - 64 years,M,143,761,REV,Treatment Rm,50026,Other Services,215,"1,611","$1,219.43 ",$8.52 ,$0.00 ,"$1,219.43 ",$8.52 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10520699,2016,37,Dakota,MEDICARE,3,45 - 64 years,M,33,93798,CPT/HCPCS,CARDIAC REHAB/MONITOR,215,Physical/occupational/speech therapy - Other,490,383,"$35,186.07 ","$1,066.24 ",$646.98 ,"$28,036.13 ",$849.57 ,$471.22 ,"$7,149.94 ",$216.66 ,$131.52 
10522787,2016,37,Dakota,MEDICARE,4,65 - 74 years,F,64,15823,CPT/HCPCS,REVISION OF UPPER EYELID,19,Eye procedures - Therapeutic (other),125,768,"$101,734.64 ","$1,589.60 ","$1,230.08 ","$95,641.26 ","$1,494.39 ","$1,163.04 ","$6,093.38 ",$95.20 ,$50.00 
10525475,2016,37,Dakota,MEDICARE,4,65 - 74 years,F,38,87220,CPT/HCPCS,TISSUE EXAM FOR FUNGI,206,"Microscopic examination (e.g., lab, toxicology)",40,456,$222.53 ,$5.85 ,$5.77 ,$222.53 ,$5.85 ,$5.77 ,$0.00 ,$0.00 ,$0.00 
10526795,2016,37,Dakota,MEDICARE,4,65 - 74 years,F,21,E2601,CPT/HCPCS,GEN WC SEAT CUSHN WIDTH < 22 DEPTH,243,DME and supplies,24,249,$997.57 ,$47.50 ,$49.94 ,$918.44 ,$43.73 ,$42.94 ,$79.13 ,$3.76 ,$0.00 
10528955,2016,37,Dakota,MEDICARE,4,65 - 74 years,M,35,32555,CPT/HCPCS,ASPIRATE PLEURA W/ IMAGING,39,"Pleura incision, thoracentesis, chest drainage",146,385,"$26,897.51 ",$768.50 ,$112.88 ,"$26,332.70 ",$752.36 ,$112.88 ,$564.81 ,$16.13 ,$0.00 
10530827,2016,37,Dakota,MEDICARE,4,65 - 74 years,M,37,88321,CPT/HCPCS,MICROSLIDE CONSULTATION,234,Pathology,53,434,"$5,220.59 ",$141.09 ,$102.75 ,"$4,792.83 ",$129.53 ,$100.32 ,$427.76 ,$11.56 ,$0.00 
10532771,2016,37,Dakota,MEDICARE,4,65 - 74 years,M,47,Q0513,CPT/HCPCS,PHRM DISPNS FEE INHAL RX;-30 DAYS,240,"Medications (injections, infusions, other forms)",240,561,"$7,274.20 ",$154.77 ,$97.41 ,"$6,242.18 ",$132.81 ,$77.61 ,"$1,032.02 ",$21.95 ,$6.60 
10535363,2016,37,Dakota,MEDICARE,5,75 years and older,F,79,76775,CPT/HCPCS,US EXAM ABDO BACK WALL LIM,196,Ultrasound - Abdomen/retroperitoneum - Diagnostic,108,928,"$6,265.67 ",$79.31 ,$46.46 ,"$5,252.94 ",$66.49 ,$30.58 ,"$1,012.73 ",$12.81 ,$5.76 
10537067,2016,37,Dakota,MEDICARE,5,75 years and older,F,12,B4035,CPT/HCPCS,ENTERAL FEED SPL KIT; PUMP FED-DAY,243,DME and supplies,43,111,"$6,970.12 ",$580.84 ,$518.69 ,"$6,209.32 ",$517.44 ,$370.12 ,$760.80 ,$63.40 ,$45.99 
10667940,2016,45,Fillmore,MEDICARE,5,75 years and older,M,13,72148,CPT/HCPCS,MRI LUMBAR SPINE W/O DYE,198,MRI (magnetic resonance imaging),26,156,"$3,583.29 ",$275.63 ,$231.93 ,"$3,012.76 ",$231.75 ,$231.66 ,$570.53 ,$43.88 ,$24.93 
10671684,2016,47,Freeborn,COMMERCIAL,2,19 - 44 years,F,12,88302,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,17,134,"$1,888.12 ",$157.34 ,$99.28 ,"$1,799.92 ",$149.99 ,$99.28 ,$88.20 ,$7.35 ,$0.00 
10675740,2016,47,Freeborn,COMMERCIAL,3,45 - 64 years,M,24,85652,CPT/HCPCS,RBC SED RATE AUTOMATED,233,Laboratory - Chemistry and hematology,26,274,"$1,562.78 ",$65.11 ,$56.70 ,$785.68 ,$32.73 ,$38.16 ,$777.10 ,$32.37 ,$9.75 
10680684,2016,47,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,44,76816,CPT/HCPCS,OB US FOLLOW-UP PER FETUS,197,Ultrasound - Diagnostic (other),138,457,"$8,967.62 ",$203.80 ,$138.29 ,"$8,936.72 ",$203.10 ,$138.29 ,$30.90 ,$0.70 ,$0.00 
10684788,2016,47,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,64,370,REV,Anesthesia,50005,Anesthesia services,83,693,"$8,736.70 ",$136.51 ,$0.00 ,"$8,705.62 ",$136.02 ,$0.00 ,$31.08 ,$0.48 ,$0.00 
10691940,2016,47,Freeborn,MEDICARE,3,45 - 64 years,F,53,J2405,CPT/HCPCS,INJECTION ONDANSETRON HCL PER 1 MG,240,"Medications (injections, infusions, other forms)",85,627,$21.18 ,$0.39 ,$0.00 ,$20.84 ,$0.39 ,$0.00 ,$0.34 ,$0.00 ,$0.00 
10695204,2016,47,Freeborn,MEDICARE,4,65 - 74 years,F,36,99211,CPT/HCPCS,OFFICE O/P EST MINIMAL PROB,300,Office/outpatient services - Office visits,72,429,"$1,278.19 ",$35.50 ,$20.56 ,"$1,080.25 ",$30.00 ,$14.95 ,$197.94 ,$5.49 ,$0.00 
10698708,2016,47,Freeborn,MEDICARE,5,75 years and older,F,13,64483,CPT/HCPCS,NJX AA&/STRD TFRM EPI L/S 1,5,Spinal canal stimulator insertion and injection,46,156,"$10,197.89 ",$784.45 ,$721.19 ,"$9,304.91 ",$715.76 ,$711.74 ,$892.98 ,$68.69 ,$80.43 
10701132,2016,47,Freeborn,MEDICARE,5,75 years and older,M,13,70498,CPT/HCPCS,CT ANGIOGRAPHY NECK,191,Arteriogram or venogram (not heart and head),20,151,"$1,310.26 ",$100.78 ,$85.78 ,"$1,203.19 ",$92.55 ,$68.35 ,$107.07 ,$8.23 ,$0.00 
10704300,2016,49,Goodhue,COMMERCIAL,1,18 years and under,M,27,84439,CPT/HCPCS,ASSAY OF FREE THYROXINE,233,Laboratory - Chemistry and hematology,38,305,"$3,003.00 ",$111.22 ,$78.89 ,"$2,500.63 ",$92.61 ,$74.74 ,$502.37 ,$18.60 ,$0.00 
10706484,2016,49,Goodhue,COMMERCIAL,2,19 - 44 years,F,128,96374,CPT/HCPCS,THER/PROPH/DIAG INJ IV PUSH,231,Therapeutic procedures - Other,199,"1,375","$31,427.34 ",$245.52 ,$165.68 ,"$24,952.16 ",$194.93 ,$124.38 ,"$6,475.18 ",$50.58 ,$31.10 
10709772,2016,49,Goodhue,COMMERCIAL,3,45 - 64 years,F,104,85018,CPT/HCPCS,HEMOGLOBIN,233,Laboratory - Chemistry and hematology,136,"1,220","$3,509.71 ",$33.74 ,$11.14 ,"$2,737.72 ",$26.32 ,$9.17 ,$771.99 ,$7.42 ,$0.00 
10712652,2016,49,Goodhue,COMMERCIAL,3,45 - 64 years,M,22,99221,CPT/HCPCS,INITIAL HOSPITAL CARE,302,Hospital inpatient services,26,259,"$7,440.12 ",$338.18 ,$288.00 ,"$6,205.31 ",$282.05 ,$288.00 ,"$1,234.81 ",$56.12 ,$0.00 
10240466,2016,23,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,111,84703,CPT/HCPCS,CHORIONIC GONADOTROPIN ASSAY,233,Laboratory - Chemistry and hematology,146,"1,175","$4,020.20 ",$36.21 ,$25.38 ,"$3,996.86 ",$36.00 ,$25.38 ,$23.34 ,$0.21 ,$0.00 
10246514,2016,23,Chippewa,MEDICARE,3,45 - 64 years,F,18,90791,CPT/HCPCS,PSYCH DIAGNOSTIC EVALUATION,218,"Psychological and psychiatric evaluation, therapy",26,216,"$2,582.75 ",$143.48 ,$125.98 ,"$2,069.37 ",$114.96 ,$121.34 ,$513.38 ,$28.52 ,$24.66 
10250594,2016,23,Chippewa,MEDICARE,4,65 - 74 years,M,44,A7035,CPT/HCPCS,HEADGEAR USED W/POS ARWAY PRSS DEVC,243,DME and supplies,55,528,"$1,453.53 ",$33.03 ,$29.52 ,"$1,282.67 ",$29.15 ,$23.57 ,$170.86 ,$3.88 ,$0.00 
10253762,2016,23,Chippewa,MEDICARE,5,75 years and older,M,33,A4253,CPT/HCPCS,BLD GLU TST/REAGT STRIPS HOM MON-50,243,DME and supplies,157,396,"$2,534.84 ",$76.81 ,$45.05 ,"$1,804.27 ",$54.67 ,$32.64 ,$730.57 ,$22.13 ,$9.14 
10256906,2016,25,Chisago,COMMERCIAL,1,18 years and under,M,180,G0463,CPT/HCPCS,HOS OP CLIN VISIT ASSESS & MGMT PT,300,Office/outpatient services - Office visits,317,"2,086","$46,238.34 ",$256.87 ,$165.30 ,"$31,434.45 ",$174.63 ,$127.80 ,"$14,803.89 ",$82.24 ,$32.22 
10260458,2016,25,Chisago,COMMERCIAL,2,19 - 44 years,M,20,87186,CPT/HCPCS,MICROBE SUSCEPTIBLE MIC,206,"Microscopic examination (e.g., lab, toxicology)",25,231,$787.80 ,$39.39 ,$20.15 ,$641.62 ,$32.08 ,$17.03 ,$146.18 ,$7.30 ,$0.00 
10263122,2016,25,Chisago,COMMERCIAL,3,45 - 64 years,F,44,92134,CPT/HCPCS,CPTR OPHTH DX IMG POST SEGMT,220,Ophthalmologic/otologic diagnosis and treatment,79,488,"$5,805.46 ",$131.94 ,$82.00 ,"$3,697.77 ",$84.04 ,$49.61 ,"$2,107.69 ",$47.90 ,$22.19 
10266098,2016,25,Chisago,COMMERCIAL,3,45 - 64 years,M,95,A0425,CPT/HCPCS,GROUND MILEAGE PER STATUTE MILE,239,"Transportation - Patient, provider, equipment",112,"1,101","$92,497.78 ",$973.66 ,$758.40 ,"$82,913.70 ",$872.77 ,$694.74 ,"$9,584.08 ",$100.88 ,$0.00 
10271378,2016,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,14,74177,CPT/HCPCS,CT ABD & PELV W/CONTRAST,179,CT scan - Abdomen,24,157,"$5,781.79 ",$412.98 ,$357.17 ,"$5,781.79 ",$412.98 ,$357.17 ,$0.00 ,$0.00 ,$0.00 
10273730,2016,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,450,87086,CPT/HCPCS,URINE CULTURE/COLONY COUNT,206,"Microscopic examination (e.g., lab, toxicology)",659,"4,836","$7,018.79 ",$15.59 ,$11.43 ,"$6,999.68 ",$15.55 ,$11.43 ,$19.11 ,$0.04 ,$0.00 
10277930,2016,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,22,84550,CPT/HCPCS,ASSAY OF BLOOD/URIC ACID,233,Laboratory - Chemistry and hematology,22,255,$114.44 ,$5.20 ,$6.25 ,$114.44 ,$5.20 ,$6.25 ,$0.00 ,$0.00 ,$0.00 
10280450,2016,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,14,93308,CPT/HCPCS,TTE F-UP OR LMTD,193,Ultrasound - Heart (echocardiogram) - Diagnostic,21,152,"$2,620.85 ",$187.20 ,$18.46 ,"$2,582.28 ",$184.44 ,$18.46 ,$38.57 ,$2.75 ,$0.00 
10286258,2016,25,Chisago,MEDICARE,3,45 - 64 years,F,40,72100,CPT/HCPCS,X-RAY EXAM L-S SPINE 2/3 VWS,226,Radiology - Diagnostic (other),75,479,"$3,782.75 ",$94.56 ,$34.57 ,"$3,074.63 ",$76.86 ,$30.10 ,$708.12 ,$17.70 ,$7.03 
10289042,2016,25,Chisago,MEDICARE,3,45 - 64 years,M,100,88305,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,234,"1,173","$16,493.41 ",$164.93 ,$75.59 ,"$14,161.10 ",$141.61 ,$61.94 ,"$2,332.31 ",$23.32 ,$7.90 
10292210,2016,25,Chisago,MEDICARE,4,65 - 74 years,F,28,96367,CPT/HCPCS,TX/PROPH/DG ADDL SEQ IV INF,231,Therapeutic procedures - Other,125,287,"$4,986.34 ",$178.08 ,$44.15 ,"$4,391.95 ",$156.85 ,$44.15 ,$594.39 ,$21.22 ,$0.00 
10294706,2016,25,Chisago,MEDICARE,4,65 - 74 years,M,381,85027,CPT/HCPCS,COMPLETE CBC AUTOMATED,233,Laboratory - Chemistry and hematology,656,"4,521","$3,945.54 ",$10.35 ,$8.80 ,"$3,896.87 ",$10.22 ,$8.80 ,$48.67 ,$0.12 ,$0.00 
10297946,2016,25,Chisago,MEDICARE,5,75 years and older,F,12,92611,CPT/HCPCS,MOTION FLUOROSCOPY/SWALLOW,31,"Nose, mouth, pharynx procedures - Diagnostic",15,144,$693.30 ,$57.77 ,$63.15 ,$673.30 ,$56.10 ,$63.15 ,$20.00 ,$1.66 ,$0.00 
10300106,2016,25,Chisago,MEDICARE,5,75 years and older,M,15,74178,CPT/HCPCS,CT ABD & PELV 1/> REGNS,179,CT scan - Abdomen,29,180,"$5,501.92 ",$366.79 ,$350.79 ,"$5,348.74 ",$356.58 ,$323.59 ,$153.18 ,$10.21 ,$0.00 
10303538,2016,27,Clay,COMMERCIAL,1,18 years and under,M,23,92507,CPT/HCPCS,SPEECH/HEARING THERAPY,213,Physical/occupational/speech therapy - Exercises,388,233,"$49,501.46 ","$2,152.23 ","$1,200.00 ","$31,783.55 ","$1,381.89 ",$317.46 ,"$17,717.91 ",$770.34 ,$497.46 
10308170,2016,27,Clay,COMMERCIAL,3,45 - 64 years,F,68,82728,CPT/HCPCS,ASSAY OF FERRITIN,233,Laboratory - Chemistry and hematology,92,724,"$3,193.36 ",$46.96 ,$42.14 ,"$1,870.74 ",$27.51 ,$19.56 ,"$1,322.62 ",$19.45 ,$7.31 
10310618,2016,27,Clay,COMMERCIAL,3,45 - 64 years,M,55,96374,CPT/HCPCS,THER/PROPH/DIAG INJ IV PUSH,231,Therapeutic procedures - Other,71,583,"$9,181.39 ",$166.93 ,$107.15 ,"$5,743.83 ",$104.43 ,$84.45 ,"$3,437.56 ",$62.50 ,$0.00 
10315850,2016,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,495,90460,CPT/HCPCS,IM ADMIN 1ST/ONLY COMPONENT,228,Prophylactic vaccinations and inoculations,752,"5,166","$28,896.70 ",$58.37 ,$21.22 ,"$28,896.70 ",$58.37 ,$21.22 ,$0.00 ,$0.00 ,$0.00 
10318010,2016,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,214,87880,CPT/HCPCS,STREP A ASSAY W/OPTIC,206,"Microscopic examination (e.g., lab, toxicology)",244,"2,305","$4,855.52 ",$22.68 ,$16.82 ,"$4,855.52 ",$22.68 ,$16.82 ,$0.00 ,$0.00 ,$0.00 
10320530,2016,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,43,99396,CPT/HCPCS,PREV VISIT EST AGE 40-64,310,Office/outpatient services - Preventive visits,69,480,"$5,946.99 ",$138.30 ,$156.01 ,"$5,863.14 ",$136.35 ,$148.73 ,$83.85 ,$1.95 ,$0.00 
10324514,2016,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,26,85379,CPT/HCPCS,FIBRIN DEGRADATION QUANT,233,Laboratory - Chemistry and hematology,28,297,$666.05 ,$25.61 ,$19.53 ,$666.05 ,$25.61 ,$19.53 ,$0.00 ,$0.00 ,$0.00 
10330010,2016,27,Clay,MEDICARE,3,45 - 64 years,F,14,460,REV,Pulmonary Func,50016,Respiratory and pulmonary services,15,168,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10332914,2016,27,Clay,MEDICARE,3,45 - 64 years,M,15,82310,CPT/HCPCS,ASSAY OF CALCIUM,233,Laboratory - Chemistry and hematology,78,165,$17.59 ,$1.17 ,$0.00 ,$17.59 ,$1.17 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10336250,2016,27,Clay,MEDICARE,4,65 - 74 years,F,20,A7032,CPT/HCPCS,CUSHN NASAL MASK INTF REPL ONLY EA,243,DME and supplies,46,240,"$3,495.93 ",$174.79 ,$111.92 ,"$3,102.32 ",$155.11 ,$91.25 ,$393.61 ,$19.68 ,$5.94 
10338674,2016,27,Clay,MEDICARE,4,65 - 74 years,M,25,99308,CPT/HCPCS,NURSING FAC CARE SUBSEQ,236,"Non-hospital-based care (home health, hospice)",69,280,"$3,941.40 ",$157.65 ,$114.66 ,"$3,164.76 ",$126.59 ,$91.36 ,$776.64 ,$31.06 ,$0.00 
10341098,2016,27,Clay,MEDICARE,5,75 years and older,F,792,92014,CPT/HCPCS,EYE EXAM&TX ESTAB PT 1/>VST,220,Ophthalmologic/otologic diagnosis and treatment,"1,127","9,467","$106,381.98 ",$134.32 ,$121.17 ,"$85,487.40 ",$107.93 ,$98.88 ,"$20,894.58 ",$26.38 ,$23.02 
9784371,2016,1,Aitkin,COMMERCIAL,1,18 years and under,F,14,83655,CPT/HCPCS,ASSAY OF LEAD,233,Laboratory - Chemistry and hematology,14,155,$967.41 ,$69.10 ,$105.39 ,$929.38 ,$66.38 ,$105.39 ,$38.03 ,$2.71 ,$0.00 
9787947,2016,1,Aitkin,COMMERCIAL,3,45 - 64 years,F,36,96372,CPT/HCPCS,THER/PROPH/DIAG INJ SC/IM,231,Therapeutic procedures - Other,60,420,"$3,621.50 ",$100.59 ,$73.23 ,"$2,776.52 ",$77.12 ,$33.66 ,$844.98 ,$23.47 ,$0.00 
9792411,2016,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,37,81003,CPT/HCPCS,URINALYSIS AUTO W/O SCOPE,200,Urinary system (nonoperative) measurements,42,436,$441.23 ,$11.92 ,$6.01 ,$441.23 ,$11.92 ,$6.01 ,$0.00 ,$0.00 ,$0.00 
9795819,2016,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,21,360,REV,OR Services,50006,Operating room services,25,243,"$125,732.54 ","$5,987.26 ","$4,182.62 ","$125,729.59 ","$5,987.12 ","$4,182.62 ",$2.95 ,$0.14 ,$0.00 
9801819,2016,1,Aitkin,MEDICARE,3,45 - 64 years,F,15,72100,CPT/HCPCS,X-RAY EXAM L-S SPINE 2/3 VWS,226,Radiology - Diagnostic (other),31,180,$989.22 ,$65.94 ,$32.76 ,$617.32 ,$41.15 ,$26.10 ,$371.90 ,$24.79 ,$2.26 
9805755,2016,1,Aitkin,MEDICARE,4,65 - 74 years,F,25,88300,CPT/HCPCS,SURGICAL PATH GROSS,234,Pathology,30,300,$138.08 ,$5.52 ,$4.37 ,$130.96 ,$5.23 ,$4.35 ,$7.12 ,$0.28 ,$0.00 
